NODE_ID,ARS_ID,정류소명,X좌표,Y좌표,정류소타입,표준버스정류장ID,총승하차인원,daily_avg_usage,raw_score_bus_cong
100000001,1001,종로2가사거리,126.9877523,37.56980554,중앙차로,100000001,7452.4,248.41333333333333,248.41333333333333
100000002,1002,창경궁.서울대학교병원,126.9965206,37.57943293,중앙차로,100000002,7232.7052631578945,241.09017543859648,241.09017543859648
100000003,1003,명륜3가.성대입구,126.9982508,37.58258001,중앙차로,100000003,10621.873684210526,354.0624561403509,354.0624561403509
100000004,1004,종로2가.삼일교,126.9876131,37.56857927,중앙차로,100000004,7150.4,238.34666666666666,238.34666666666666
100000005,1005,혜화동로터리.여운형활동터,127.001744,37.586243,중앙차로,100000005,7448.711111111111,248.29037037037037,248.29037037037037
101000305,1006,서대문역사거리,126.966893,37.566137,중앙차로,101000305,8100.654545454546,270.0218181818182,270.0218181818182
100000380,1007,서울역사박물관.경희궁앞,126.97038,37.569135,중앙차로,100000380,8841.675,294.72249999999997,294.72249999999997
100000379,1008,서울역사박물관.경희궁앞,126.970759,37.56951198,중앙차로,100000379,9162.157142857142,305.4052380952381,305.4052380952381
100000384,1009,광화문역,126.9763534,37.57014168,중앙차로,100000384,11511.021052631579,383.70070175438593,383.70070175438593
100000385,1010,광화문역,126.9778803,37.57023966,중앙차로,100000385,11980.388888888889,399.3462962962963,399.3462962962963
100000386,1011,종로1가,126.9810661,37.57014825,중앙차로,100000386,12828.757894736842,427.6252631578947,427.6252631578947
100000387,1012,종로1가,126.9816283,37.57027101,중앙차로,100000387,11641.968421052632,388.0656140350877,388.0656140350877
100000388,1013,종로2가,126.9849903,37.57017238,중앙차로,100000388,8164.324137931035,272.1441379310345,272.1441379310345
100000389,1014,종로2가,126.9865354,37.57023789,중앙차로,100000389,9916.324137931035,330.54413793103447,330.54413793103447
100000390,1015,종로3가.탑골공원,126.9893256,37.57020889,중앙차로,100000390,9109.208,303.64026666666666,303.64026666666666
100000391,1016,종로3가.탑골공원,126.9899878,37.57036054,중앙차로,100000391,8943.576,298.1192,298.1192
100000392,1017,종로4가.종묘,126.9947219,37.570507,중앙차로,100000392,4357.896,145.26319999999998,145.26319999999998
100000393,1018,종로4가.종묘,126.9953957,37.570635,중앙차로,100000393,5102.55652173913,170.08521739130435,170.08521739130435
100000394,1019,종로5가.광장시장,126.9990605,37.570786,중앙차로,100000394,8502.33076923077,283.4110256410257,283.4110256410257
100000395,1020,종로5가.광장시장,126.9996038,37.57093017,중앙차로,100000395,8010.470588235294,267.0156862745098,267.0156862745098
100000396,1021,종로6가.동대문종합시장,127.0044628,37.57101117,중앙차로,100000396,8384.75294117647,279.4917647058823,279.4917647058823
100000397,1022,종로6가.동대문종합시장,127.0057137,37.57112723,중앙차로,100000397,8425.633333333333,280.8544444444444,280.8544444444444
100000398,1023,동대문역.흥인지문,127.0138159,37.57244754,중앙차로,100000398,10895.460992907801,363.1820330969267,363.1820330969267
100000365,1037,동대문역.흥인지문,127.0124191,37.57215245,중앙차로,100000365,8094.985294117647,269.8328431372549,269.8328431372549
100000366,1041,동묘앞.서울혜화경찰서,127.0186103,37.57383216,중앙차로,100000366,5138.023809523809,171.26746031746032,171.26746031746032
100000367,1044,동묘앞.서울혜화경찰서,127.0195528,37.57424646,중앙차로,100000367,6901.6164383561645,230.05388127853882,230.05388127853882
100000006,1101,경기상고,126.9693635,37.58755022,일반차로,100000006,6517.466666666666,217.24888888888887,217.24888888888887
100000007,1102,신교동,126.9702627,37.58329552,일반차로,100000007,9044.433333333332,301.4811111111111,301.4811111111111
100000008,1103,경기상고,126.9697701,37.58719079,일반차로,100000008,4713.2,157.10666666666665,157.10666666666665
100000009,1104,경복고교,126.9708802,37.58516003,일반차로,100000009,5890.733333333334,196.35777777777778,196.35777777777778
100000010,1105,청운중학교,126.9726741,37.58781058,일반차로,100000010,1983.5333333333333,66.11777777777777,66.11777777777777
100000011,1106,자하문고개.윤동주문학관,126.9671262,37.59218662,일반차로,100000011,6182.133333333333,206.0711111111111,206.0711111111111
100000012,1107,자하문고개.윤동주문학관,126.9671907,37.59233532,일반차로,100000012,6238.666666666667,207.95555555555558,207.95555555555558
100000013,1108,청운중학교,126.9722631,37.58842196,일반차로,100000013,2665.5333333333333,88.85111111111111,88.85111111111111
100000014,1109,경복고교,126.9714039,37.5850633,일반차로,100000014,5440.266666666666,181.3422222222222,181.3422222222222
100000015,1110,통인시장종로구보건소,126.97105,37.5803257,일반차로,100000015,12570.6,419.02000000000004,419.02000000000004
100000016,1111,통인시장종로구보건소,126.9713851,37.58051321,일반차로,100000016,7184.942857142857,239.49809523809523,239.49809523809523
100000017,1112,효자동,126.970621,37.58309104,일반차로,100000017,5950.714285714285,198.35714285714283,198.35714285714283
100000018,1113,사직단.어린이도서관,126.9679907,37.57513553,일반차로,100000018,7138.714285714285,237.95714285714286,237.95714285714286
100000019,1114,경복궁역1번출구,126.9714158,37.57616149,일반차로,100000019,24439.1,814.6366666666667,814.6366666666667
100000020,1115,경복궁역2번출구,126.9721994,37.57704014,일반차로,100000020,23806.428571428572,793.547619047619,793.547619047619
100000021,1116,경복궁역3번출구,126.9722829,37.57767139,일반차로,100000021,22628.8,754.2933333333333,754.2933333333333
100000022,1117,경복궁,126.9787471,37.57557679,일반차로,100000022,8666.8,288.8933333333333,288.8933333333333
100000023,1118,광화문역2번출구.KT광화문지사,126.9774163,37.57232093,일반차로,100000023,15844.415384615384,528.1471794871794,528.1471794871794
100000415,1119,영추문,126.9739818,37.57893039,일반차로,100000415,5031.1,167.70333333333335,167.70333333333335
100000025,1120,광화문역6번출구,126.9764072,37.57004483,일반차로,100000025,8152.6,271.75333333333333,271.75333333333333
100000028,1123,서울역사박물관.강북삼성병원,126.971248,37.570023,일반차로,100000028,6941.975,231.39916666666667,231.39916666666667
100000029,1124,새문안교회,126.9728386,37.57033689,일반차로,100000029,7833.9,261.13,261.13
100000030,1125,광화문역7번출구,126.975837,37.570365,일반차로,100000030,2334.4,77.81333333333333,77.81333333333333
100000031,1126,세종문화회관,126.9769976,37.57364893,일반차로,100000031,12438.907692307692,414.6302564102564,414.6302564102564
100000032,1127,서울경찰청.경복궁역,126.9714843,37.57574466,일반차로,100000032,15660.225,522.0075,522.0075
100000033,1128,사직단,126.968189,37.57485535,일반차로,100000033,9870.4,329.0133333333333,329.0133333333333
100000034,1129,광화문역6번출구.광화문빌딩,126.9768637,37.56950355,일반차로,100000034,3525.4,117.51333333333334,117.51333333333334
100000035,1130,덕성여중고,126.9819722,37.57576939,일반차로,100000035,7372.618181818182,245.75393939393942,245.75393939393942
100000036,1131,안국역.서울공예박물관,126.9839958,37.57606956,일반차로,100000036,9631.833333333334,321.06111111111113,321.06111111111113
100000037,1132,국민은행세검정지점,126.960888,37.60466298,일반차로,100000037,4904.4,163.48,163.48
100000038,1133,세검정초등학교,126.9612198,37.60250228,일반차로,100000038,8012.571428571428,267.0857142857143,267.0857142857143
100000039,1134,세검정.상명대,126.9582921,37.60047709,일반차로,100000039,6852.2,228.40666666666667,228.40666666666667
100000040,1135,상명대입구.석파랑,126.9585702,37.59941335,일반차로,100000040,2784.2,92.80666666666666,92.80666666666666
100000041,1136,하림각,126.9617068,37.59813307,일반차로,100000041,4318.428571428572,143.94761904761904,143.94761904761904
100000042,1137,자하문터널입구.석파정,126.9636435,37.59559351,일반차로,100000042,4886.333333333333,162.87777777777777,162.87777777777777
100000043,1138,부암동주민센터.무계원,126.9642222,37.59276708,일반차로,100000043,7574.666666666667,252.4888888888889,252.4888888888889
100000044,1139,부암동주민센터.무계원,126.9651419,37.59278617,일반차로,100000044,7063.266666666666,235.44222222222223,235.44222222222223
100000045,1140,자하문터널입구.석파정,126.9639776,37.59555757,일반차로,100000045,4445.742857142857,148.1914285714286,148.1914285714286
100000046,1141,하림각,126.9622153,37.59814765,일반차로,100000046,4245.342857142857,141.51142857142855,141.51142857142855
100000047,1142,상명대입구.세검정교회,126.9592406,37.59961633,일반차로,100000047,3655.24,121.84133333333332,121.84133333333332
100000048,1143,세검정.세검정성당,126.9591558,37.6006471,일반차로,100000048,4838.625,161.2875,161.2875
100000049,1144,세검정초등학교,126.9614329,37.60226807,일반차로,100000049,8158.35,271.945,271.945
100000051,1146,국민은행세검정지점,126.9611927,37.60484616,일반차로,100000051,6853.25,228.44166666666666,228.44166666666666
100000053,1148,승가사입구,126.956306,37.61158441,일반차로,100000053,716.7333333333333,23.891111111111112,23.891111111111112
100000054,1149,구기동현대빌라,126.9564576,37.6100355,일반차로,100000054,2407.866666666667,80.26222222222222,80.26222222222222
100000055,1150,구기터널.삼성출판박물관,126.9562103,37.60860989,일반차로,100000055,6844.333333333333,228.14444444444445,228.14444444444445
100000056,1151,구기터널.삼성출판박물관,126.9564167,37.6083054,일반차로,100000056,7674.7,255.82333333333332,255.82333333333332
100000057,1152,구기동,126.9585298,37.60696445,일반차로,100000057,8280.4,276.0133333333333,276.0133333333333
100000058,1153,구기동,126.9591017,37.6070088,일반차로,100000058,6466.72,215.55733333333333,215.55733333333333
100000059,1154,승가사입구,126.956482,37.61148,일반차로,100000059,1425.8666666666666,47.528888888888886,47.528888888888886
100000060,1155,갑을씨티텔앞,126.963535,37.60437097,일반차로,100000060,3143.4,104.78,104.78
100000061,1156,평창파출소,126.9660433,37.60532237,일반차로,100000061,8999.76,299.992,299.992
100000062,1157,평창동주민센터,126.9695663,37.60660737,일반차로,100000062,7473.033333333334,249.10111111111112,249.10111111111112
100000063,1158,일성아파트,126.9729237,37.60887236,일반차로,100000063,3204.0,106.8,106.8
100000064,1159,롯데아파트,126.9763156,37.61038972,일반차로,100000064,4907.166666666667,163.57222222222222,163.57222222222222
100000065,1160,롯데아파트,126.976652,37.610248,일반차로,100000065,3843.133333333333,128.10444444444445,128.10444444444445
100000066,1161,벽산평창힐스아파트,126.972797,37.60819,일반차로,100000066,2663.1666666666665,88.77222222222221,88.77222222222221
100000067,1162,예능교회,126.97,37.606517,일반차로,100000067,3852.2,128.40666666666667,128.40666666666667
100000068,1163,서울예술고등학교.평창동주민센터,126.9676276,37.60577876,일반차로,100000068,5961.533333333334,198.7177777777778,198.7177777777778
100000069,1164,화정박물관,126.9648103,37.60450382,일반차로,100000069,4292.114285714286,143.0704761904762,143.0704761904762
100000376,1165,삼성강북병원.경교장,126.9686005,37.56814593,일반차로,100000376,6143.6,204.7866666666667,204.7866666666667
100000072,1167,독립문역.서대문형무소역사관,126.959322,37.573395,일반차로,100000072,10437.933333333332,347.9311111111111,347.9311111111111
100000073,1168,금화초등학교.서울시교육청,126.964867,37.567879,일반차로,100000073,6430.1,214.33666666666667,214.33666666666667
100000368,1169,서대문역사거리.적십자병원,126.9675878,37.56710815,일반차로,100000368,10577.085714285715,352.56952380952384,352.56952380952384
100000075,1171,독립문,126.9614303,37.57134302,일반차로,100000075,17809.8,593.66,593.66
100000076,1172,창덕궁.우리소리박물관,126.9885394,37.57754057,일반차로,100000076,10903.545454545454,363.45151515151514,363.45151515151514
100000077,1173,서린동.SK서린빌딩,126.9800948,37.5692639,일반차로,100000077,13242.6,441.42,441.42
100000078,1174,청계1가.장통교,126.9849267,37.56868439,일반차로,100000078,2843.0,94.76666666666667,94.76666666666667
100000079,1175,청계2가.수표교,126.9908172,37.56844532,일반차로,100000079,3522.2,117.40666666666667,117.40666666666667
100000080,1176,청계4가.세운교,126.9965617,37.5689254,일반차로,100000080,1424.0,47.46666666666667,47.46666666666667
100000081,1177,청계5가.광장시장,126.9997974,37.56945128,일반차로,100000081,5030.0,167.66666666666666,167.66666666666666
100000102,1198,원남동,126.9973383,37.57453251,가로변시간,100000102,7932.357142857143,264.4119047619048,264.4119047619048
100000103,1199,창덕궁.우리소리박물관,126.9889539,37.57727265,일반차로,100000103,9209.818181818182,306.9939393939394,306.9939393939394
100000104,1200,안국역6번출구.인사동문화의거리,126.9841344,37.57579898,일반차로,100000104,14069.09090909091,468.969696969697,468.969696969697
100000105,1201,조계사.종로경찰서,126.9831556,37.57252231,일반차로,100000105,11159.8,371.9933333333333,371.9933333333333
100000106,1202,조계사.종로경찰서,126.9828259,37.57248581,일반차로,100000106,13270.366666666667,442.34555555555556,442.34555555555556
100000107,1203,안국동사거리,126.9827201,37.57461057,일반차로,100000107,10170.866666666667,339.0288888888889,339.0288888888889
100000108,1204,효제동.김상옥의거터,127.00223,37.5745,가로변시간,100000108,3150.8333333333335,105.02777777777779,105.02777777777779
100000109,1205,종로5가.효제초등학교,127.0021442,37.57287901,가로변시간,100000109,6692.14,223.07133333333334,223.07133333333334
100000414,1209,창덕궁.돈화문국악당,126.991235,37.57743277,일반차로,100000414,2135.55,71.185,71.185
100000116,1212,종로5가역6번출구,127.0021827,37.5705596,일반차로,100000116,13419.666666666666,447.3222222222222,447.3222222222222
100000117,1213,청계5가.마전교,127.0028494,37.56983511,일반차로,100000117,3459.0,115.3,115.3
100000118,1214,동대문,127.0084126,37.57172624,일반차로,100000118,6535.44,217.84799999999998,217.84799999999998
100000119,1215,충신동,127.0062788,37.57402235,일반차로,100000119,3206.7,106.89,106.89
100000121,1217,충신동,127.0063434,37.57446028,일반차로,100000121,3516.5,117.21666666666667,117.21666666666667
100000122,1218,연지공원앞,127.0008066,37.57591041,일반차로,100000122,4670.104166666667,155.67013888888889,155.67013888888889
100000123,1219,방송통신대.이화장,127.002437,37.578043,가로변전일,100000123,6669.542857142857,222.31809523809525,222.31809523809525
100000124,1220,혜화역2번출구.마로니에공원,127.0022769,37.58111949,가로변전일,100000124,9437.761904761905,314.59206349206346,314.59206349206346
100000125,1221,혜화역3번출구.서울대병원입구,127.0018482,37.58095597,가로변전일,100000125,13535.466666666667,451.18222222222226,451.18222222222226
100000126,1222,방송통신대.이화장,127.0019783,37.57778897,일반차로,100000126,4570.866666666667,152.36222222222221,152.36222222222221
100000127,1223,연지공원앞,127.0006951,37.57611936,일반차로,100000127,5702.285714285715,190.07619047619048,190.07619047619048
100000128,1224,창경궁.서울대학교병원,126.9968717,37.57882799,일반차로,100000128,14032.36,467.74533333333335,467.74533333333335
100000129,1225,이화동(이화장),127.0032708,37.57593729,일반차로,100000129,3013.7714285714287,100.45904761904762,100.45904761904762
100000130,1226,혜화동로터리,127.0006878,37.58558033,일반차로,100000130,11146.0,371.53333333333336,371.53333333333336
100000131,1227,명륜동2가.성균관대입구,126.9993413,37.58341708,일반차로,100000131,21040.08,701.336,701.336
100000132,1228,혜화역.서울연극센터(장면총리가옥),127.0014609,37.58403069,일반차로,100000132,12033.6,401.12,401.12
100000133,1229,혜화역.동성중고(장면총리가옥),127.0015562,37.58453294,가로변시간,100000133,8455.877777777778,281.8625925925926,281.8625925925926
100000135,1231,종로구민회관.창신동두산아파트,127.0155555,37.57409268,일반차로,100000135,15342.6,511.42,511.42
100000139,1235,동묘앞역6번출구,127.0156014,37.57168496,일반차로,100000139,14323.8,477.46,477.46
100000140,1236,동묘앞역5번출구,127.015945,37.57192215,일반차로,100000140,11732.8,391.0933333333333,391.0933333333333
100000142,1238,창신3동주민센터,127.015178,37.578413,일반차로,100000142,9240.7,308.02333333333337,308.02333333333337
100000143,1239,숭인1동주민센터.창신역4번출구,127.0154558,37.57862816,일반차로,100000143,14388.6,479.62,479.62
100000144,1240,동묘앞역.롯데캐슬천지인,127.0158024,37.57418005,일반차로,100000144,25925.8,864.1933333333333,864.1933333333333
100000147,1243,신설동역오거리,127.0228414,37.57569473,일반차로,100000147,8854.4,295.14666666666665,295.14666666666665
100000364,1245,동묘앞역2번출구,127.0175235,37.57364311,일반차로,100000364,11566.6,385.55333333333334,385.55333333333334
100000150,1246,구기동현대빌라,126.956622,37.609682,일반차로,100000150,3583.5333333333333,119.4511111111111,119.4511111111111
100000151,1247,광장시장,126.9977438,37.56949631,일반차로,100000151,15060.333333333334,502.0111111111111,502.0111111111111
100000153,1249,서울특별시재향군인회관,126.9974788,37.57258074,가로변시간,100000153,7252.6,241.75333333333336,241.75333333333336
100000154,1250,서울역사박물관,126.9721318,37.56990034,일반차로,100000154,6929.2,230.97333333333333,230.97333333333333
100000155,1251,청계3가.관수교,126.9937794,37.56868879,일반차로,100000155,2097.4,69.91333333333334,69.91333333333334
100000156,1252,청계6가.버들다리,127.0080377,37.56993039,일반차로,100000156,8563.2,285.44,285.44
100000157,1253,청계7가.맑은내다리,127.0130967,37.57004196,일반차로,100000157,7018.0,233.93333333333334,233.93333333333334
100000158,1254,청계8가.영도교,127.0181256,37.57089499,일반차로,100000158,6974.6,232.48666666666668,232.48666666666668
100000159,1256,원남동사거리,126.9981123,37.57576174,일반차로,100000159,4117.2,137.23999999999998,137.23999999999998
100000165,1262,숭인2동주민센터,127.0204373,37.57427215,일반차로,100000165,8576.0,285.8666666666667,285.8666666666667
100000169,1267,조계사,126.9831609,37.57280034,일반차로,100000169,20018.4,667.2800000000001,667.2800000000001
100000174,1272,세종문화회관,126.9770167,37.57336557,일반차로,100000174,13100.5,436.68333333333334,436.68333333333334
100000179,1277,이화동(이화장),127.002955,37.576257,일반차로,100000179,2846.133333333333,94.8711111111111,94.8711111111111
100000180,1278,상명대정문,126.955143,37.601417,일반차로,100000180,17089.28,569.6426666666666,569.6426666666666
100000181,1279,이북오도청,126.955973,37.61272348,일반차로,100000181,4759.8,158.66,158.66
100000419,1280,경복궁역(효자로입구),126.9743023,37.57670951,일반차로,100000419,107.4,3.58,3.58
100000188,1286,상명대입구.세검정교회,126.9597922,37.59944351,일반차로,100000188,4526.9,150.89666666666665,150.89666666666665
100000189,1287,상명대입구.석파랑,126.9581941,37.59957181,일반차로,100000189,6269.5,208.98333333333332,208.98333333333332
100000190,1288,종로중부새마을금고,127.0065911,37.57241749,일반차로,100000190,3807.8478260869565,126.92826086956522,126.92826086956522
100000191,1289,신설동역오거리.서울풍물시장,127.0231951,37.57425481,일반차로,100000191,13198.7,439.9566666666667,439.9566666666667
100000192,1291,청계2가.삼일교,126.9869891,37.56834543,일반차로,100000192,5411.0,180.36666666666667,180.36666666666667
100000193,1292,청계8가.황학교,127.022787,37.57213073,일반차로,100000193,9191.8,306.3933333333333,306.3933333333333
100000355,1293,평창동삼성아파트,126.9787981,37.61118009,일반차로,100000355,2833.4666666666667,94.44888888888889,94.44888888888889
100000370,1294,안국역5번출구,126.9855365,37.57633293,일반차로,100000370,9113.6,303.7866666666667,303.7866666666667
100000369,1295,안국역.서울공예박물관,126.9848871,37.57641401,일반차로,100000369,11813.68,393.78933333333333,393.78933333333333
100000413,1297,남인사마당,126.9874286,37.57131917,일반차로,100000413,9713.0,323.76666666666665,323.76666666666665
100900047,1500,평창파출소,126.9668167,37.60568122,마을버스,100900047,3329.3333333333335,110.97777777777779,110.97777777777779
100900178,1501,삼청공원,126.9816469,37.58822768,마을버스,100900178,4959.8,165.32666666666668,165.32666666666668
100900041,1502,수성동계곡,126.9644679,37.58208138,마을버스,100900041,11771.6,392.38666666666666,392.38666666666666
100900040,1503,명륜3가종점,126.9928637,37.59094838,마을버스,100900040,9175.2,305.84000000000003,305.84000000000003
100900197,1504,명륜새마을금고,126.9967901,37.58778547,마을버스,100900197,1916.0,63.86666666666667,63.86666666666667
100900044,1505,서대문역3번출구,126.9663939,37.56633706,마을버스,100900044,22161.1,738.7033333333333,738.7033333333333
100900039,1506,낙산공원,127.0087216,37.58040372,마을버스,100900039,6555.5,218.51666666666668,218.51666666666668
100900037,1507,인사미술공간.세탁소,126.9893671,37.58141098,마을버스,100900037,4686.2,156.20666666666665,156.20666666666665
100900036,1508,화정박물관,126.9648837,37.6048012,마을버스,100900036,312.0,10.4,10.4
100900035,1509,금융연수원,126.9816583,37.58663983,마을버스,100900035,7589.6,252.98666666666668,252.98666666666668
100900034,1510,박노수미술관,126.9666035,37.58099674,마을버스,100900034,13500.4,450.0133333333333,450.0133333333333
100900032,1511,샘미용실.종로구청소년상담복지센터,126.9932227,37.59030953,마을버스,100900032,5262.6,175.42000000000002,175.42000000000002
100900031,1512,서울국제고등학교,126.9972903,37.58907159,마을버스,100900031,5903.0,196.76666666666668,196.76666666666668
100900029,1513,화정박물관,126.9652008,37.60498061,마을버스,100900029,1331.2,44.373333333333335,44.373333333333335
100900188,1514,적십자병원후문앞,126.9649058,37.56790794,마을버스,100900188,397.2,13.24,13.24
100900202,1515,서울성곽.성대후문,126.9895694,37.58936638,마을버스,100900202,579.6,19.32,19.32
100900026,1516,빨래터.고희동미술관,126.9890634,37.58298722,마을버스,100900026,3847.2,128.23999999999998,128.23999999999998
100900025,1517,세검초등학교,126.9614908,37.60425228,마을버스,100900025,257.2,8.573333333333332,8.573333333333332
100900024,1518,삼청동주민센터,126.9819072,37.58426383,마을버스,100900024,10618.4,353.94666666666666,353.94666666666666
100900020,1519,통인시장,126.9684957,37.58044175,마을버스,100900020,7276.2,242.54,242.54
100900021,1520,양현관,126.9936044,37.58979142,마을버스,100900021,7763.6,258.7866666666667,258.7866666666667
100900017,1521,국민생활관,126.998862,37.58974563,마을버스,100900017,10295.1,343.17,343.17
100900016,1522,오거리,126.9622629,37.60706212,마을버스,100900016,640.6,21.353333333333335,21.353333333333335
100900015,1523,경희궁자이2.3단지,126.9640686,37.56878711,마을버스,100900015,2236.6,74.55333333333333,74.55333333333333
100900013,1524,창신쌍용2단지.한성대후문,127.0127581,37.5812648,마을버스,100900013,16000.2,533.34,533.34
100900045,1525,통일부,126.9859477,37.58759481,마을버스,100900045,759.8,25.326666666666664,25.326666666666664
100900011,1526,원서고개,126.9878088,37.58308055,마을버스,100900011,5438.2,181.27333333333334,181.27333333333334
100900009,1528,종로5가입구,126.9976709,37.57179285,마을버스,100900009,2893.4,96.44666666666667,96.44666666666667
100900007,1529,삼청파출소,126.981251,37.58181366,마을버스,100900007,6905.6,230.18666666666667,230.18666666666667
100900005,1530,오거리.한옥마을입구,126.9696089,37.57940462,마을버스,100900005,2850.0,95.0,95.0
100900046,1531,명륜시장.성대후문,126.9952543,37.58851105,마을버스,100900046,18531.4,617.7133333333334,617.7133333333334
100900003,1532,혜화초등학교,126.9998517,37.58725323,마을버스,100900003,6008.2,200.27333333333334,200.27333333333334
100900072,1533,청련사입구,126.9624312,37.60798038,마을버스,100900072,812.8,27.09333333333333,27.09333333333333
100900071,1534,영천시장,126.9627389,37.57008186,마을버스,100900071,12167.6,405.5866666666667,405.5866666666667
100900070,1535,명신초.삼선푸르지오.힐스테이트,127.0145563,37.58210621,마을버스,100900070,6224.4,207.48,207.48
100900069,1536,감사원,126.9852901,37.58621065,마을버스,100900069,7768.8,258.96,258.96
100900068,1537,중앙중고,126.9869653,37.58309218,마을버스,100900068,3697.4,123.24666666666667,123.24666666666667
100900067,1538,인왕빌딩,126.9577443,37.60792833,마을버스,100900067,253.6,8.453333333333333,8.453333333333333
100900066,1539,종로4가.종묘공원,126.9946203,37.57068903,마을버스,100900066,5930.6,197.68666666666667,197.68666666666667
100900174,1540,국립민속박물관,126.9795534,37.57925518,마을버스,100900174,8541.8,284.72666666666663,284.72666666666663
100900065,1541,광화문새마을금고,126.9711466,37.57936877,마을버스,100900065,3482.2,116.07333333333332,116.07333333333332
100900064,1542,새마을금고,126.9965181,37.58773706,마을버스,100900064,10805.4,360.18,360.18
100900063,1543,혜화우체국,127.0006137,37.58603766,마을버스,100900063,9378.8,312.62666666666667,312.62666666666667
100900062,1544,언덕앞,126.9637922,37.60895398,마을버스,100900062,719.2,23.973333333333336,23.973333333333336
100900061,1545,경희궁자이4단지,126.9621148,37.57070222,마을버스,100900061,9111.6,303.72,303.72
100900060,1546,종로센트레빌후문.e편한세상보문아파트,127.0161855,37.58177439,마을버스,100900060,2422.0,80.73333333333333,80.73333333333333
100900059,1547,사우디대사관앞.북촌힐스,126.9850312,37.58410567,마을버스,100900059,2135.6,71.18666666666667,71.18666666666667
100900058,1548,안국선원.삼거리,126.9849941,37.58279098,마을버스,100900058,2242.4,74.74666666666667,74.74666666666667
100900182,1549,구기터널입구,126.9567769,37.60820461,마을버스,100900182,1065.6,35.519999999999996,35.519999999999996
100900057,1550,종로3가역9번출구,126.9920932,37.57108758,마을버스,100900057,35850.8,1195.0266666666669,1195.0266666666669
100900056,1551,경복궁,126.9793378,37.57695016,마을버스,100900056,6413.0,213.76666666666668,213.76666666666668
100900054,1553,소나무집,126.9641105,37.61127707,마을버스,100900054,1654.8,55.16,55.16
100900186,1554,독립문역3번출구,126.9597453,37.57287848,마을버스,100900186,18372.6,612.42,612.42
100900053,1555,청룡사.보문파크뷰자이아파트,127.0170071,37.58001895,마을버스,100900053,5800.0,193.33333333333334,193.33333333333334
100900052,1556,북촌한옥마을입구.정세권활동터,126.9849422,37.58159973,마을버스,100900052,4988.4,166.28,166.28
100900217,1557,종로1.2.3.4가동주민센터,126.9911314,37.57438371,마을버스,100900217,6066.8,202.22666666666666,202.22666666666666
100900051,1558,창덕궁,126.99062,37.57608925,마을버스,100900051,3232.4,107.74666666666667,107.74666666666667
100900050,1561,아름다운실버,126.9654637,37.61201006,마을버스,100900050,353.4,11.78,11.78
100900049,1562,독립문초등학교,126.9606775,37.57386997,마을버스,100900049,3724.6,124.15333333333334,124.15333333333334
100900206,1563,종로센트레빌아파트,127.0156927,37.58035344,마을버스,100900206,4699.0,156.63333333333333,156.63333333333333
100900048,1564,가회동주민센터,126.9849543,37.57997294,마을버스,100900048,1948.8,64.96,64.96
100900097,1565,구기빌라,126.9579797,37.60626861,마을버스,100900097,284.4,9.479999999999999,9.479999999999999
100900096,1566,원남로터리,126.9975115,37.57623737,마을버스,100900096,3806.6,126.88666666666667,126.88666666666667
100900095,1567,보현산신각,126.9657791,37.61348252,마을버스,100900095,526.2,17.540000000000003,17.540000000000003
100900094,1568,린덴바움숲유치원,126.961804,37.57466928,마을버스,100900094,9921.2,330.7066666666667,330.7066666666667
100900093,1569,쌍용아파트입구.창신역,127.0149636,37.58051123,마을버스,100900093,9822.0,327.4,327.4
100900092,1570,아름다운가게.정독도서관,126.9851272,37.57894808,마을버스,100900092,2584.2,86.14,86.14
100900091,1571,산정빌라,126.9574922,37.60515199,마을버스,100900091,243.0,8.1,8.1
100900090,1572,이화사거리,127.0020915,37.57650956,마을버스,100900090,12600.6,420.02000000000004,420.02000000000004
100900089,1573,박종화고택입구,126.9676873,37.61431026,마을버스,100900089,432.4,14.413333333333332,14.413333333333332
100900088,1574,무악현대아파트후문,126.9619412,37.57633723,마을버스,100900088,11440.2,381.34000000000003,381.34000000000003
100900086,1576,헌법재판소.안국역,126.9858152,37.5773872,마을버스,100900086,6320.9,210.69666666666666,210.69666666666666
100900184,1577,청구빌라,126.956984,37.60461026,마을버스,100900184,2111.2,70.37333333333332,70.37333333333332
100900085,1578,서울대어린이병원응급실.갑상선센터,126.999503,37.57811888,마을버스,100900085,8492.6,283.0866666666667,283.0866666666667
100900083,1580,화인빌라,126.9685386,37.61293453,마을버스,100900083,698.6,23.28666666666667,23.28666666666667
100900082,1581,행촌주차장,126.962888,37.57527281,마을버스,100900082,11090.2,369.67333333333335,369.67333333333335
100900207,1582,창신초등학교,127.0153886,37.5769032,마을버스,100900207,7077.0,235.9,235.9
100900081,1583,수운회관,126.9866693,37.57521894,마을버스,100900081,1531.1,51.03666666666666,51.03666666666666
100900080,1584,상명대후문,126.9573354,37.60402558,마을버스,100900080,3880.8,129.36,129.36
100900079,1586,힐탑,126.9690206,37.61160556,마을버스,100900079,721.4,24.046666666666667,24.046666666666667
100900187,1587,성결교신대원총회본부,126.9634446,37.57397631,마을버스,100900187,2526.0,84.2,84.2
100900078,1589,낙원상가,126.9874149,37.57375637,마을버스,100900078,4259.5,141.98333333333332,141.98333333333332
100900077,1590,완성빌라,126.9575011,37.60340209,마을버스,100900077,1829.8,60.99333333333333,60.99333333333333
