행정동코드,총생활인구수,raw_score_floating_pop
32309.6555,891.8761,891.8761
32309.8452,2258.0318,2258.0318
32309.8835,1345.244,1345.244
32310.1981,871.7603,871.7603
32310.2137,1082.8903,1082.8903
32310.4537,1305.1571,1305.1571
32310.9758,1104.7761,1104.7761
32311.177,1384.6541,1384.6541
32311.2692,2698.2887,2698.2887
32311.4983,3143.2904,3143.2904
32311.5432,3132.3638,3132.3638
32311.6644,1230.1285,1230.1285
32311.7716,1650.8092,1650.8092
32312.1623,812.0496,812.0496
32312.4188,1471.7728,1471.7728
32312.5183,1366.9092,1366.9092
32312.5965,669.2143,669.2143
32312.6477,984.109,984.109
32312.6735,1749.5291,1749.5291
32312.817,1096.8156,1096.8156
32312.8974,1275.1536,1275.1536
32313.0994,1000.4025,1000.4025
32313.2761,3192.9404,3192.9404
32313.6939,1384.7723,1384.7723
32314.2345,473.8,473.8
32314.7264,758.96,758.96
32314.746,1214.3646,1214.3646
32315.0002,978.5441,978.5441
32315.1597,554.9771,554.9771
32315.1614,1175.4141,1175.4141
32315.181,523.1475,523.1475
32315.2196,959.5846,959.5846
32315.2712,1198.5757,1198.5757
32315.2824,728.9375,728.9375
32315.4988,1372.0691,1372.0691
32315.5234,819.3047,819.3047
32315.6976,1547.5782,1547.5782
32315.9523,777.2042,777.2042
32316.12,635.0074,635.0074
32316.2206,641.4831,641.4831
32316.2247,549.0386,549.0386
32316.2923,914.661,914.661
32316.3218,1736.7729,1736.7729
32316.3716,1481.5625,1481.5625
32317.111,804.1838,804.1838
32317.1357,934.4772,934.4772
32317.3546,1050.9884,1050.9884
32317.3862,1242.6193,1242.6193
32317.7437,1730.0171,1730.0171
32318.1378,993.9948,993.9948
32319.0061,2464.1403,2464.1403
32319.0166,1439.547,1439.547
32319.189,753.3667,753.3667
32319.2016,1665.828,1665.828
32319.2449,1157.5024,1157.5024
32319.3518,2296.8599,2296.8599
32319.4775,759.2451,759.2451
32319.5975,930.5361,930.5361
32319.7418,1240.7906,1240.7906
32319.777,1442.3569,1442.3569
32320.2197,361.2185,361.2185
32320.3306,1719.1396,1719.1396
32320.4821,857.2759,857.2759
32320.5541,1159.1645,1159.1645
32320.6884,774.9941,774.9941
32320.7167,668.5477,668.5477
32320.7299,1385.2501,1385.2501
32320.9796,1655.167,1655.167
32321.1448,2218.2418,2218.2418
32321.5375,765.1015,765.1015
32321.5817,1647.7909,1647.7909
32321.6885,898.1967,898.1967
32322.0025,1712.608,1712.608
32322.7457,1566.0653,1566.0653
32322.9126,547.9324,547.9324
32323.0695,1469.6656,1469.6656
32323.2935,1066.4871,1066.4871
32323.3361,809.6824,809.6824
32323.4186,1350.5991,1350.5991
32324.1657,2339.0098,2339.0098
32324.2244,1179.992,1179.992
32324.2982,1640.9277,1640.9277
32324.6615,407.0364,407.0364
32324.9777,886.6942,886.6942
32325.0163,1059.7806,1059.7806
32325.2351,1350.5449,1350.5449
32325.6406,1518.4759,1518.4759
32325.8144,1325.0678,1325.0678
32326.0891,1026.4525,1026.4525
32326.0905,1202.8388,1202.8388
32326.2092,1334.7214,1334.7214
32326.2343,1516.2504,1516.2504
32326.4927,880.3029,880.3029
32326.6373,1709.0371,1709.0371
32326.8272,207.7343,207.7343
32327.0441,1660.7267,1660.7267
32327.0732,785.8915,785.8915
32327.1049,1676.3814,1676.3814
32327.4475,989.6956,989.6956
32328.0908,1365.3668,1365.3668
32328.1252,2569.2915,2569.2915
32328.1396,699.6083,699.6083
32328.2492,757.375,757.375
32328.375,908.7883,908.7883
32328.6182,1776.5796,1776.5796
32328.6209,1714.8128,1714.8128
32328.6271,428.2394,428.2394
32328.9203,396.0758,396.0758
32328.9944,1985.9979,1985.9979
32329.1035,1682.5906,1682.5906
32329.666,705.117,705.117
32329.7735,1897.6438,1897.6438
32330.0052,710.8101,710.8101
32330.4265,1681.1528,1681.1528
32330.4783,1669.714,1669.714
32330.6244,961.0338,961.0338
32331.0716,869.2357,869.2357
32331.5095,1858.5472,1858.5472
32331.9554,1305.1453,1305.1453
32332.2849,456.9968,456.9968
32332.3058,1202.0033,1202.0033
32332.4169,1722.3036,1722.3036
32332.4802,837.9646,837.9646
32332.5751,1971.384,1971.384
32332.6598,828.8594,828.8594
32333.2883,1695.6725,1695.6725
32333.3903,1703.6058,1703.6058
32333.6766,1190.5771,1190.5771
32333.8914,1335.3883,1335.3883
32334.0445,2092.4051,2092.4051
32334.2785,824.4589,824.4589
32334.697,1653.3593,1653.3593
32334.7369,1264.4651,1264.4651
32335.4921,693.1802,693.1802
32335.6299,1161.6991,1161.6991
32335.8158,1092.0136,1092.0136
32336.0454,550.1171,550.1171
32336.1692,1661.9125,1661.9125
32336.2522,301.8632,301.8632
32336.4462,1664.429,1664.429
32336.8096,1573.8025,1573.8025
32336.8578,1463.4987,1463.4987
32336.9277,672.2116,672.2116
32337.4444,1113.8055,1113.8055
32337.6787,1197.8677,1197.8677
32337.7919,1430.1271,1430.1271
32338.1242,1707.007,1707.007
32338.2422,2330.3804,2330.3804
32338.3323,1870.9461,1870.9461
32338.4364,2169.8499,2169.8499
32338.46,1611.6014,1611.6014
32338.4601,1664.3655,1664.3655
32338.466,751.6906,751.6906
32338.4952,1898.1337,1898.1337
32338.6325,1648.8751,1648.8751
32338.7733,397.1793,397.1793
32338.9537,856.3769,856.3769
32339.0576,427.1835,427.1835
32339.3144,1113.1998,1113.1998
32339.3213,839.4203,839.4203
32339.398,1682.6612,1682.6612
32339.4898,2552.6366,2552.6366
32339.8335,1504.7573,1504.7573
32339.9501,922.1678,922.1678
32340.1169,1700.6316,1700.6316
32340.2216,869.2626,869.2626
32340.2845,1526.6108,1526.6108
32340.2874,841.5237,841.5237
32340.3661,1906.6675,1906.6675
32340.5019,910.9394,910.9394
32340.5719,1306.5773,1306.5773
32340.7056,1385.6574,1385.6574
32340.7713,677.4251,677.4251
32341.0005,1120.4485,1120.4485
32341.1075,880.6289,880.6289
32341.5214,1485.8028,1485.8028
32341.7066,806.8795,806.8795
32342.0181,1014.8283,1014.8283
32342.0334,975.981,975.981
32342.6374,1174.5533,1174.5533
32343.0318,1082.1844,1082.1844
32343.2559,1204.4461,1204.4461
32343.5878,805.9276,805.9276
32343.6616,698.6884,698.6884
32343.8423,1378.3229,1378.3229
32344.1142,1764.0025,1764.0025
32344.1474,1153.8856,1153.8856
32344.5897,1492.68,1492.68
32344.6569,895.3316,895.3316
32344.8063,1159.7279,1159.7279
32344.8133,600.7608,600.7608
32345.15,879.416,879.416
32345.2925,1396.7857,1396.7857
32345.3417,1312.3116,1312.3116
32345.9442,510.212,510.212
32345.9531,1587.0967,1587.0967
32346.207,1281.9298,1281.9298
32346.8259,776.2938,776.2938
32346.8793,1377.0829,1377.0829
32347.2793,1077.2279,1077.2279
32347.3382,1590.6578,1590.6578
32347.3624,1257.9058,1257.9058
32347.6351,1327.1857,1327.1857
32347.6434,1769.7656,1769.7656
32347.6677,245.7008,245.7008
32347.6864,1491.7236,1491.7236
32347.705,1435.3413,1435.3413
32347.7522,878.2653,878.2653
32347.7668,1500.9088,1500.9088
32347.8886,897.0353,897.0353
32347.9642,1028.2065,1028.2065
32348.2919,1275.7388,1275.7388
32348.9762,339.1467,339.1467
32349.049,462.4089,462.4089
32349.0991,2393.265,2393.265
32349.1421,1670.7006,1670.7006
32349.2675,1220.7842,1220.7842
32349.4093,1237.524,1237.524
32349.5135,592.1698,592.1698
32349.6144,1807.7377,1807.7377
32349.6779,799.5938,799.5938
32349.7831,1722.7069,1722.7069
32349.8167,628.6365,628.6365
32349.9017,2005.9527,2005.9527
32349.9915,1200.5763,1200.5763
32350.1032,1246.9518,1246.9518
32350.1551,514.6343,514.6343
32350.1586,805.9573,805.9573
32350.3878,1212.8699,1212.8699
32350.6371,865.995,865.995
32350.7626,1006.1697,1006.1697
32350.9707,968.2962,968.2962
32350.9783,724.6352,724.6352
32351.6049,1228.1441,1228.1441
32351.6351,960.1582,960.1582
32351.662,1384.5094,1384.5094
32351.7395,854.9189,854.9189
32352.5164,1461.8256,1461.8256
32352.5936,1170.089,1170.089
32352.6831,649.9279,649.9279
32352.8014,1530.3245,1530.3245
32352.8372,2375.4757,2375.4757
32352.918,871.9389,871.9389
32353.2287,924.4647,924.4647
32353.2974,709.0091,709.0091
32353.4993,1577.7728,1577.7728
32353.5799,1297.8539,1297.8539
32353.6866,1397.5919,1397.5919
32353.9102,1091.0753,1091.0753
32354.2376,1807.9925,1807.9925
32354.8443,2309.6372,2309.6372
32354.8961,1751.3683,1751.3683
32354.9001,1115.6146,1115.6146
32355.3093,334.4085,334.4085
32355.5416,960.3035,960.3035
32355.5431,2334.4058,2334.4058
32355.6664,479.9342,479.9342
32355.7,1465.6734,1465.6734
32356.0474,670.9276,670.9276
32356.3026,1921.0572,1921.0572
32356.5432,1149.9059,1149.9059
32356.7684,872.2803,872.2803
32356.8104,1662.6294,1662.6294
32357.1146,550.4918,550.4918
32357.1646,1464.2439,1464.2439
32357.1953,460.0165,460.0165
32357.7761,1457.4787,1457.4787
32357.7776,1366.9677,1366.9677
32357.8766,1167.9842,1167.9842
32358.0889,1156.2422,1156.2422
32358.2233,1504.8096,1504.8096
32358.3215,924.8691,924.8691
32358.3348,2296.2462,2296.2462
32358.6785,530.7961,530.7961
32358.8479,1549.4015,1549.4015
32358.8806,557.3825,557.3825
32359.3537,1425.2952,1425.2952
32359.3591,1474.5374,1474.5374
32359.383,1587.0671,1587.0671
32359.4669,858.0767,858.0767
32359.5905,1734.1259,1734.1259
32359.6434,1162.5446,1162.5446
32359.7238,572.1561,572.1561
32360.6874,2447.141,2447.141
32360.8183,1696.1298,1696.1298
32360.8409,893.9944,893.9944
32360.8906,1793.1062,1793.1062
32361.0798,382.8493,382.8493
32361.1791,76.042,76.042
32361.4078,1738.4358,1738.4358
32361.6119,1508.7744,1508.7744
32361.6932,516.3125,516.3125
32361.8705,2198.3228,2198.3228
32362.0579,928.0318,928.0318
32362.1325,1316.5447,1316.5447
32362.8021,1581.9558,1581.9558
32362.9127,2424.0134,2424.0134
32362.9363,921.2615,921.2615
32363.1264,633.4702,633.4702
32363.693,1386.556,1386.556
32363.9797,396.7256,396.7256
32364.2877,1036.4319,1036.4319
32364.5569,1423.872,1423.872
32364.7265,600.1158,600.1158
32364.9302,828.7611,828.7611
32364.9702,1401.3198,1401.3198
32365.1167,1362.4282,1362.4282
32365.859,1281.421,1281.421
32365.9504,1291.1244,1291.1244
32366.0662,622.4809,622.4809
32366.3287,2346.1454,2346.1454
32366.4491,1677.0017,1677.0017
32366.6746,1329.008,1329.008
32366.8373,694.1363,694.1363
32366.9939,1659.8413,1659.8413
32367.0125,1455.6953,1455.6953
32367.0398,1406.2202,1406.2202
32367.203,1638.1342,1638.1342
32367.2539,1608.6372,1608.6372
32367.2668,1717.2153,1717.2153
32367.35,808.5591,808.5591
32367.7684,1759.9653,1759.9653
32367.812,1446.9396,1446.9396
32367.9313,862.0714,862.0714
32368.0041,1379.1567,1379.1567
32368.0902,1107.7417,1107.7417
32368.2574,1961.7554,1961.7554
32368.6633,1295.2304,1295.2304
32369.0046,1801.8545,1801.8545
32369.0386,60.8492,60.8492
32369.0768,1372.7772,1372.7772
32369.6843,1108.2555,1108.2555
32369.9984,1449.4642,1449.4642
32370.2679,891.7918,891.7918
32370.3429,1881.9703,1881.9703
32370.3676,1966.4799,1966.4799
32370.5724,434.8646,434.8646
32370.6194,917.775,917.775
32371.4082,861.131,861.131
32371.6262,618.6038,618.6038
32371.6517,2186.4705,2186.4705
32371.7704,920.987,920.987
32371.8547,1464.6691,1464.6691
32371.9493,1169.5064,1169.5064
32372.148,704.2284,704.2284
32372.2204,1832.4977,1832.4977
32372.3384,1018.0941,1018.0941
32372.4714,2344.5399,2344.5399
32372.5094,1747.4709,1747.4709
32372.7689,1473.8848,1473.8848
32372.7818,1269.844,1269.844
32372.9004,813.7825,813.7825
32372.9927,2203.1987,2203.1987
32373.0426,833.6333,833.6333
32373.7526,1609.7603,1609.7603
32374.0985,1522.144,1522.144
32374.1729,1064.6555,1064.6555
32374.2937,1785.6844,1785.6844
32374.8961,932.0127,932.0127
32375.164,478.7646,478.7646
32375.278,417.8246,417.8246
32375.3895,1526.1253,1526.1253
32375.5686,819.2012,819.2012
32375.5899,807.9249,807.9249
32375.6908,2302.6007,2302.6007
32375.8954,1121.0698,1121.0698
32376.5848,768.0599,768.0599
32376.7936,1608.9035,1608.9035
32377.1679,1714.0912,1714.0912
32377.1969,981.9181,981.9181
32377.6151,1602.4685,1602.4685
32377.8761,1424.7244,1424.7244
32378.0818,805.548,805.548
32378.2142,867.9056,867.9056
32378.3179,385.0248,385.0248
32378.3413,1515.0114,1515.0114
32378.7776,1603.1192,1603.1192
32379.1837,1296.8535,1296.8535
32379.3546,635.7537,635.7537
32379.4884,1501.0691,1501.0691
32379.5349,1269.3954,1269.3954
32379.6367,834.1118,834.1118
32379.6771,825.317,825.317
32379.957,1040.0371,1040.0371
32380.0139,1262.34,1262.34
32380.0393,964.1347,964.1347
32380.1363,1173.3878,1173.3878
32380.8401,886.495,886.495
32380.8477,658.2257,658.2257
32380.9181,1692.8768,1692.8768
32380.9331,1279.6463,1279.6463
32381.1186,1729.6536,1729.6536
32381.5385,1281.6663,1281.6663
32381.5942,1319.4072,1319.4072
32381.6774,1127.7425,1127.7425
32381.786,1007.1803,1007.1803
32382.0527,738.2249,738.2249
32382.1066,1466.4148,1466.4148
32382.1874,1084.6273,1084.6273
32382.2139,2145.2026,2145.2026
32382.3257,423.2739,423.2739
32382.412,893.2133,893.2133
32382.5124,1022.5537,1022.5537
32382.7648,1420.9823,1420.9823
32383.0322,1003.152,1003.152
32383.1283,643.7361,643.7361
32383.4009,1983.9682,1983.9682
32383.6224,1770.5461,1770.5461
32383.6831,903.3197,903.3197
32383.8023,879.9473,879.9473
32383.8559,1362.0734,1362.0734
32384.2502,1139.9183,1139.9183
32384.4739,881.9276,881.9276
32384.6453,1408.0799,1408.0799
32384.7552,871.4039,871.4039
32384.8238,795.2642,795.2642
32384.8926,1474.0855,1474.0855
32385.2988,2392.8191,2392.8191
32385.9537,499.466,499.466
32386.9237,1002.6007,1002.6007
32387.1233,1290.5643,1290.5643
32387.2302,1354.4987,1354.4987
32387.4157,1261.5498,1261.5498
32387.4211,892.6332,892.6332
32387.4396,1349.8593,1349.8593
32387.4968,1592.9883,1592.9883
32387.554,992.6302,992.6302
32388.0779,1642.8309,1642.8309
32388.1233,791.5227,791.5227
32388.4831,2352.3297,2352.3297
32388.6548,1517.4389,1517.4389
32388.6719,1585.6518,1585.6518
32388.7956,1500.1178,1500.1178
32388.8444,2328.4839,2328.4839
32389.1306,2452.702,2452.702
32389.1607,1138.9521,1138.9521
32389.2698,1455.6887,1455.6887
32389.3046,1349.0764,1349.0764
32389.4604,1269.3417,1269.3417
32389.641,402.2942,402.2942
32389.855,1236.337,1236.337
32389.8624,1130.304,1130.304
32391.1269,1009.2805,1009.2805
32391.5724,752.674,752.674
32391.8507,1159.5769,1159.5769
32392.0354,1074.1305,1074.1305
32392.127,957.8145,957.8145
32392.2156,1045.4674,1045.4674
32392.2807,861.4528,861.4528
32392.8025,601.4929,601.4929
32393.4758,1398.4986,1398.4986
32393.8353,1916.329,1916.329
32394.0269,535.2884,535.2884
32394.0803,1100.3613,1100.3613
32394.3767,387.4413,387.4413
32394.5221,1174.6605,1174.6605
32394.935,1205.1964,1205.1964
32395.0543,1371.6615,1371.6615
32395.1164,1829.069,1829.069
32395.1442,1749.2152,1749.2152
32395.5982,1032.1113,1032.1113
32395.9306,2322.4737,2322.4737
32396.0997,915.9271,915.9271
32396.1101,561.3887,561.3887
32396.2057,842.1324,842.1324
32396.4392,1377.3212,1377.3212
32396.4584,881.1233,881.1233
32396.4969,791.0595,791.0595
32396.5276,1680.199,1680.199
32396.5507,1627.9495,1627.9495
32396.6443,1523.9294,1523.9294
32396.7486,816.9445,816.9445
32396.7685,1611.1315,1611.1315
32396.8651,343.175,343.175
32396.9911,950.0638,950.0638
32397.072,769.5743,769.5743
32397.0988,1025.366,1025.366
32397.1415,1557.5976,1557.5976
32397.1753,756.8717,756.8717
32397.385,1743.5148,1743.5148
32397.4111,2437.9552,2437.9552
32397.5251,862.7286,862.7286
32397.5781,1818.7292,1818.7292
32397.7013,3096.4004,3096.4004
32397.7834,824.3811,824.3811
32398.4067,974.5964,974.5964
32398.8092,1226.1555,1226.1555
32398.955,833.5952,833.5952
32398.9662,843.5679,843.5679
32399.2346,1470.9592,1470.9592
32399.2487,1656.9981,1656.9981
32399.3615,1597.2616,1597.2616
32399.4557,1414.0747,1414.0747
32399.5655,1801.7772,1801.7772
32399.8165,659.4172,659.4172
32399.8796,592.6694,592.6694
32400.0309,847.9871,847.9871
32400.0834,419.104,419.104
32400.2558,1231.5929,1231.5929
32400.3346,893.446,893.446
32400.4142,595.242,595.242
32401.5679,1475.7964,1475.7964
32401.7056,1281.5261,1281.5261
32401.7984,1777.1667,1777.1667
32401.9629,1332.7249,1332.7249
32402.0733,2034.9466,2034.9466
32402.5429,1968.7481,1968.7481
32402.5501,866.7923,866.7923
32403.0757,1722.5899,1722.5899
32403.3969,2562.9371,2562.9371
32403.781,982.3061,982.3061
32404.5901,1748.8714,1748.8714
32404.7321,1131.1821,1131.1821
32404.7781,1154.7382,1154.7382
32404.8642,1816.6716,1816.6716
32404.9218,1655.0486,1655.0486
32405.0532,338.4739,338.4739
32405.0904,812.3806,812.3806
32405.1127,1365.1022,1365.1022
32405.462,1090.3514,1090.3514
32405.6052,2016.2198,2016.2198
32405.6715,781.0204,781.0204
32405.7228,1193.5951,1193.5951
32405.7718,817.9396,817.9396
32405.7875,1322.2554,1322.2554
32405.8439,1233.6059,1233.6059
32405.9845,1450.9537,1450.9537
32406.2012,1423.5382,1423.5382
32406.3808,1383.1525,1383.1525
32406.7464,752.9994,752.9994
32406.7552,935.9852,935.9852
32407.0224,587.7516,587.7516
32407.1532,509.9268,509.9268
32407.5206,1157.6224,1157.6224
32407.9421,1402.8109,1402.8109
32408.0083,1782.0359,1782.0359
32408.3856,1713.6752,1713.6752
32408.6813,2305.7145,2305.7145
32408.8989,1196.1144,1196.1144
32409.019,979.5021,979.5021
32409.0458,262.7488,262.7488
32409.2833,1812.9756,1812.9756
32409.8942,742.3804,742.3804
32410.1409,1488.4631,1488.4631
32410.2171,1143.1172,1143.1172
32410.2846,1259.344,1259.344
32410.293,605.7788,605.7788
32410.3988,1109.0828,1109.0828
32410.8437,2264.4077,2264.4077
32411.1761,1275.6503,1275.6503
32411.7095,1387.0079,1387.0079
32411.7389,1237.5493,1237.5493
32411.9179,1171.2206,1171.2206
32412.1676,1306.9861,1306.9861
32412.3147,2265.3097,2265.3097
32412.4025,1196.5352,1196.5352
32412.4171,486.6976,486.6976
32412.6237,1255.6798,1255.6798
32412.7715,1402.5212,1402.5212
32413.2239,843.6787,843.6787
32413.3173,873.1265,873.1265
32413.3996,1146.2262,1146.2262
32413.4355,1468.6753,1468.6753
32413.915,861.5334,861.5334
32413.9437,718.4823,718.4823
32414.2415,1713.5847,1713.5847
32415.0236,1524.547,1524.547
32415.2018,1673.7952,1673.7952
32415.2688,2150.4799,2150.4799
32415.3138,967.0434,967.0434
32415.5627,1330.297,1330.297
32416.036,1611.4329,1611.4329
32416.4728,1595.8188,1595.8188
32416.7632,886.4406,886.4406
32416.8189,1565.1166,1565.1166
32417.0327,704.1783,704.1783
32417.0487,641.1017,641.1017
32417.1482,1071.4229,1071.4229
32417.1907,342.8729,342.8729
32417.243,1576.3048,1576.3048
32417.7193,1807.8107,1807.8107
32418.121,1147.7885,1147.7885
32418.1507,876.8449,876.8449
32418.1834,711.5276,711.5276
32418.2588,1692.3016,1692.3016
32418.2614,557.0187,557.0187
32418.5388,813.8001,813.8001
32418.9477,921.7862,921.7862
32419.2215,2318.6551,2318.6551
32419.7244,441.2288,441.2288
32419.8065,1195.6409,1195.6409
32420.0786,1541.3697,1541.3697
32420.1205,887.8648,887.8648
32420.2938,2300.3381,2300.3381
32420.4355,1310.6278,1310.6278
32420.7908,1004.279,1004.279
32421.4835,509.2426,509.2426
32421.6858,1348.6845,1348.6845
32421.7208,1083.1328,1083.1328
32421.8857,981.3327,981.3327
32422.267,468.1055,468.1055
32422.3666,1477.2254,1477.2254
32422.5998,840.6019,840.6019
32422.7126,1258.8439,1258.8439
32423.503,840.9263,840.9263
32423.5224,852.1552,852.1552
32423.9115,1622.1044,1622.1044
32424.2664,1366.0806,1366.0806
32424.6546,2318.3279,2318.3279
32424.7026,1347.8664,1347.8664
32424.7438,1066.0158,1066.0158
32425.0603,1702.8583,1702.8583
32425.1388,1194.0242,1194.0242
32425.3452,1316.0264,1316.0264
32425.3476,810.565,810.565
32425.4214,835.2489,835.2489
32425.4386,1665.5213,1665.5213
32425.5153,1642.1616,1642.1616
32425.8849,686.9172,686.9172
32426.6963,1820.6167,1820.6167
32426.705,1229.7304,1229.7304
32427.0049,1374.6349,1374.6349
32427.8323,2215.7395,2215.7395
32427.926,1457.6119,1457.6119
32428.1209,895.29,895.29
32428.2061,1256.8341,1256.8341
32428.4216,1704.7955,1704.7955
32428.5319,1697.094,1697.094
32429.4997,646.1989,646.1989
32430.4331,1343.6068,1343.6068
32430.7038,1433.0846,1433.0846
32431.1573,899.1217,899.1217
32431.5104,1195.9146,1195.9146
32431.5934,1598.1312,1598.1312
32431.6014,809.0299,809.0299
32431.6459,741.1207,741.1207
32431.7311,800.264,800.264
32431.8953,779.6427,779.6427
32431.9177,1607.0862,1607.0862
32432.2053,1405.3512,1405.3512
32432.2428,1717.4022,1717.4022
32432.8429,999.9322,999.9322
32433.3196,734.8631,734.8631
32433.3665,1533.7219,1533.7219
32433.6923,1449.3118,1449.3118
32434.2871,3225.6282,3225.6282
32434.5026,518.1017,518.1017
32434.6148,535.3325,535.3325
32435.0486,1558.6192,1558.6192
32435.4083,911.9435,911.9435
32435.4899,738.9775,738.9775
32435.9259,1173.8686,1173.8686
32436.1993,1451.506,1451.506
32436.5444,1174.799,1174.799
32436.982,1062.3757,1062.3757
32437.3202,1115.6251,1115.6251
32437.3267,1949.1995,1949.1995
32437.6253,678.2554,678.2554
32439.1308,1150.3544,1150.3544
32439.7085,1432.4071,1432.4071
32439.8232,1429.7833,1429.7833
32440.0964,1243.6087,1243.6087
32440.1215,1225.9732,1225.9732
32440.1261,1649.913,1649.913
32440.224,1279.7869,1279.7869
32440.4072,1318.2287,1318.2287
32440.5756,1723.7425,1723.7425
32440.8248,1142.0194,1142.0194
32441.0948,1339.2669,1339.2669
32441.2216,1013.7842,1013.7842
32441.2383,1634.2544,1634.2544
32441.4408,2166.495,2166.495
32441.7575,1117.1734,1117.1734
32441.7596,1028.434,1028.434
32441.788,1666.9003,1666.9003
32442.0017,1786.7228,1786.7228
32442.0744,885.4348,885.4348
32442.3768,442.9162,442.9162
32442.447,1012.3832,1012.3832
32442.5135,1722.1541,1722.1541
32442.6652,1330.2044,1330.2044
32442.9046,876.6896,876.6896
32443.1064,670.3499,670.3499
32443.2672,2304.1173,2304.1173
32443.2783,1561.6225,1561.6225
32443.4328,684.9619,684.9619
32444.1019,427.6458,427.6458
32444.6317,1502.6894,1502.6894
32444.8515,1855.4696,1855.4696
32445.0017,1182.0241,1182.0241
32445.5218,1565.518,1565.518
32445.5789,2004.3587,2004.3587
32445.9672,875.9636,875.9636
32446.4672,1015.9978,1015.9978
32446.5561,785.9719,785.9719
32447.1184,646.4094,646.4094
32447.1885,1411.5674,1411.5674
32447.8765,905.1439,905.1439
32448.092,959.0242,959.0242
32448.2982,782.311,782.311
32448.3684,1664.6906,1664.6906
32448.4379,750.3224,750.3224
32448.7029,1243.6755,1243.6755
32449.2028,478.4238,478.4238
32449.4383,374.9162,374.9162
32450.0381,1920.7128,1920.7128
32450.5964,380.8084,380.8084
32450.6237,613.6808,613.6808
32450.6495,1279.2355,1279.2355
32450.6521,2206.6537,2206.6537
32450.765,214.2101,214.2101
32450.8183,828.5748,828.5748
32450.8675,762.2639,762.2639
32451.0052,1305.2316,1305.2316
32451.1282,254.5173,254.5173
32451.1729,2129.115,2129.115
32451.4856,1655.0997,1655.0997
32451.5301,1076.5831,1076.5831
32451.7924,336.0406,336.0406
32452.2105,2167.1278,2167.1278
32452.2195,1331.4307,1331.4307
32452.2527,957.5419,957.5419
32452.2534,922.5913,922.5913
32452.3555,1138.4329,1138.4329
32452.4005,1479.9771,1479.9771
32452.4641,2464.2211,2464.2211
32452.7327,538.3667,538.3667
32453.1892,2099.6514,2099.6514
32453.387,547.1213,547.1213
32453.5299,1108.7414,1108.7414
32453.5351,456.6861,456.6861
32453.833,130.9872,130.9872
32453.9373,455.3384,455.3384
32453.9737,2393.4339,2393.4339
32454.0207,1199.4793,1199.4793
32454.2041,1548.1975,1548.1975
32454.2215,991.2019,991.2019
32454.291,913.4774,913.4774
32454.5727,921.1124,921.1124
32454.9562,1558.7103,1558.7103
32455.1473,320.2502,320.2502
32455.1979,1692.15,1692.15
32455.2903,759.7973,759.7973
32455.3389,1267.3712,1267.3712
32455.5417,1313.9877,1313.9877
32455.6751,1497.727,1497.727
32456.214,1503.8217,1503.8217
32456.3911,807.0909,807.0909
32456.4518,1436.1543,1436.1543
32456.6874,540.5734,540.5734
32456.7344,1288.6983,1288.6983
32456.7661,1200.7003,1200.7003
32456.8342,663.4412,663.4412
32456.9383,1397.8655,1397.8655
32457.3316,892.0707,892.0707
32457.4117,1059.8041,1059.8041
32457.6362,519.3522,519.3522
32458.2873,576.0277,576.0277
32458.4659,1544.5838,1544.5838
32458.7589,1205.4323,1205.4323
32458.7775,547.0814,547.0814
32458.882,1776.7709,1776.7709
32458.9214,1548.6721,1548.6721
32458.9863,1145.264,1145.264
32459.045,1488.0096,1488.0096
32459.0962,889.4827,889.4827
32459.3774,309.3119,309.3119
32459.3814,1128.0577,1128.0577
32459.3917,850.7939,850.7939
32459.6908,888.0227,888.0227
32459.8634,1200.0884,1200.0884
32460.2563,1060.5386,1060.5386
32460.6821,1168.939,1168.939
32460.8565,1827.5594,1827.5594
32461.2632,611.9554,611.9554
32461.9618,1115.1535,1115.1535
32462.0652,1277.2716,1277.2716
32462.1372,1608.9805,1608.9805
32462.2418,973.5224,973.5224
32462.2803,835.326,835.326
32462.2828,983.8962,983.8962
32462.556,1640.7892,1640.7892
32462.7449,1919.6093,1919.6093
32462.8527,2110.3141,2110.3141
32462.9132,1266.5565,1266.5565
32462.9788,1518.095,1518.095
32463.0149,948.4111,948.4111
32463.0973,1437.6556,1437.6556
32463.2112,2653.8492,2653.8492
32463.2309,1498.3602,1498.3602
32463.4899,1233.8949,1233.8949
32463.746,1210.0067,1210.0067
32463.7886,915.8572,915.8572
32463.9834,1672.992,1672.992
32464.0357,481.6124,481.6124
32464.056,3117.8001,3117.8001
32464.2473,1150.7186,1150.7186
32464.4225,920.906,920.906
32464.6591,1791.2406,1791.2406
32464.9152,2356.3554,2356.3554
32464.9906,1681.5901,1681.5901
32465.1984,1241.1519,1241.1519
32465.5896,885.3257,885.3257
32465.6503,1618.293,1618.293
32465.7307,738.2565,738.2565
32466.499,645.7506,645.7506
32467.1857,1105.5185,1105.5185
32467.1976,1021.5501,1021.5501
32467.1983,1447.5602,1447.5602
32467.46,2485.1751,2485.1751
32467.6166,877.0725,877.0725
32467.9427,1326.6806,1326.6806
32468.1244,1276.5779,1276.5779
32468.2393,2416.7567,2416.7567
32468.3803,577.5366,577.5366
32468.5304,972.5771,972.5771
32468.5763,1175.58,1175.58
32468.6848,1883.1846,1883.1846
32468.9587,1665.3297,1665.3297
32469.1797,1046.828,1046.828
32469.3111,1204.4821,1204.4821
32469.3919,846.0941,846.0941
