사업장명,도로명주소,raw_score_noise_pub,경도,위도
연구소,"서울특별시 강남구 언주로 531 (역삼동,지하2층)",1.0,127.03805498824916,37.5055851841781
디저트,"서울특별시 강남구 논현로 645, 엘리에나호텔 B1층~B2층 (논현동)",1.0,127.02809809667433,37.510913248378
풍경,"서울특별시 강남구 테헤란로4길 38-5, 지하1층 (역삼동)",1.0,127.02726133327444,37.49571879558689
멜로디,서울특별시 강남구 학동로50길 7 (논현동),1.0,127.03717134443175,37.516257871913304
블렌딩,"서울특별시 강남구 테헤란로 111 (역삼동,지하 1층)",1.0,127.02637807626924,37.49889380495775
브라보,서울특별시 강남구 선릉로93길 29 (역삼동),1.0,127.04347983993259,37.50450225601624
피아노,서울특별시 강동구 천호대로175길 58 (길동),1.0,127.13483220431601,37.537223954220195
청춘포차 라이브,"서울특별시 강동구 구천면로24길 28, 지1층 (천호동)",1.0,127.12274030650966,37.5394888158413
대왕노래궁,"서울특별시 강동구 구천면로24길 11, 지하1층 (천호동)",1.0,127.12327804933314,37.54017579159654
룰루,"서울특별시 강동구 천호대로175길 58, 석탄공회관 (길동)",1.0,127.13483220431601,37.537223954220195
골든벨 라이브,"서울특별시 강동구 천호대로 1135, 2층 206호 (길동)",1.0,127.13492713757392,37.53470866900233
엠(M)클럽,"서울특별시 강서구 강서로 33, 지하1층 (화곡동, 1동)",1.0,126.84414802728043,37.530730655012306
카라 노래,"서울특별시 강서구 강서로7길 27, 지하 1층 (화곡동, 1동)",1.0,126.84334078623208,37.52941418694682
우주,"서울특별시 강서구 공항대로46길 90, 덕영빌딩 지하 2~지하 1중층 (화곡동)",1.0,126.84786728551013,37.55236711322123
큐브,"서울특별시 강서구 마곡중앙6로 89, 지하 1층 101호 (마곡동, 가양 1동 뉴골든타워)",1.0,126.83440213559119,37.5601844171637
벙커,"서울특별시 강서구 마곡중앙6로 89, 지하 1층 102호 (마곡동, 가양 1동 뉴골든타워)",1.0,126.83440213559119,37.5601844171637
대박노래클럽,"서울특별시 강서구 마곡중앙6로 89, 지하 1층 102-1호 (마곡동, 가양 1동 뉴골든타워)",1.0,126.83440213559119,37.5601844171637
퍼스트,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 6층 601-1호 (마곡동)",1.0,126.83440213559119,37.5601844171637
클래스,"서울특별시 강서구 마곡중앙6로 89, 6층 601호 (마곡동, 가양 1동 뉴골든타워)",1.0,126.83440213559119,37.5601844171637
신세계 노래빠,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 6층 604호 (마곡동)",1.0,126.83440213559119,37.5601844171637
선물,"서울특별시 강서구 마곡중앙6로 89, 6층 603호 (마곡동, 가양 1동 뉴골든타워)",1.0,126.83440213559119,37.5601844171637
아지트,"서울특별시 강서구 마곡중앙6로 89, 6층 603-1호 (마곡동, 가양 1동 뉴골든타워)",1.0,126.83440213559119,37.5601844171637
아우라,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 6층 602호 (마곡동)",1.0,126.83440213559119,37.5601844171637
젠틀맨,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 6층 602-1호 (마곡동)",1.0,126.83440213559119,37.5601844171637
상한가 노래주점,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 7층 704호 (마곡동)",1.0,126.83440213559119,37.5601844171637
달려라토끼,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 7층 703호 (마곡동)",1.0,126.83440213559119,37.5601844171637
놀이터,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 7층 703-1호 (마곡동)",1.0,126.83440213559119,37.5601844171637
초콜릿,서울특별시 동작구 여의대방로24길 121 (대방동),1.0,126.92395133324648,37.49936950622835
리얼 술마시는 노래방송국,서울특별시 동작구 노량진로 106-3 (노량진동),1.0,126.93487873681273,37.51305153268019
세시봉7080,"서울특별시 동작구 노량진로 86-1, 지하층 (노량진동)",1.0,126.93260184809752,37.51299973817777
바이칼,서울특별시 동작구 동작대로 101 (사당동),1.0,126.97877730428307,37.48566702303607
벤츠,서울특별시 동작구 동작대로27가길 31 (사당동),1.0,126.97830270481643,37.48615659496669
파파코(PAPACO),"서울특별시 동작구 상도로 179 (상도동, 지하1층)",1.0,126.93544611208827,37.50473406581471
케이,"서울특별시 동작구 동작대로 55, 삼산빌딩 지하1층 (사당동)",1.0,126.9786201071105,37.48138091352405
시바스,서울특별시 동작구 노량진로8길 33 (노량진동),1.0,126.9343282219329,37.51264687375664
워커힐,서울특별시 동작구 동작대로27가길 46-3 (사당동),1.0,126.97793309374742,37.485440447615254
고래,"서울특별시 동작구 노량진로 125, 2층,3층 (노량진동)",1.0,126.93720683443607,37.51373960144194
놀자,"서울특별시 동작구 동작대로27가길 46-5, 지하1층 (사당동)",1.0,126.97779184793683,37.485462102137376
보물섬,"서울특별시 관악구 신림로 387, 지하1층 (신림동)",1.0,126.92516257448295,37.48864298872555
준코뮤직타운 사당1호점,"서울특별시 관악구 과천대로 941, 지하1층 (남현동)",1.0,126.97844199041641,37.47466920933543
별밤가요주점,서울특별시 관악구 중앙1가길 1 (봉천동),1.0,126.95083319319326,37.48343200599442
풀잎,"서울특별시 관악구 봉천로 482, 지하1층 (봉천동)",1.0,126.95050796164365,37.48171034281051
램프,"서울특별시 관악구 신림로 391 (신림동,지하1층)",1.0,126.92493858410077,37.48905110835869
열창노래밤,"서울특별시 관악구 남부순환로 1387 (신림동,지하1층)",1.0,126.90197512518955,37.48032731521721
플라워노래빠,서울특별시 관악구 남부순환로 1881 (봉천동),1.0,126.9558172995343,37.47928333541782
엠 레클리,서울특별시 강남구 테헤란로29길 5 (역삼동),1.0,127.03583589871573,37.50195497397949
베를린,"서울특별시 강남구 도산대로 455, 지하1층 (청담동)",1.0,127.0434901507091,37.524462251395164
루트블랙(Route Black),서울특별시 강남구 언주로 647 (논현동),1.0,127.03199397201354,37.514322267886676
블루문,서울특별시 강남구 테헤란로77길 6 (삼성동),1.0,127.0520297495758,37.5068987204904
청담동,"서울특별시 강남구 언주로 709 (논현동,송암빌딩)",1.0,127.03192468174318,37.51671379993015
엘리트(ELITE),"서울특별시 강남구 테헤란로70길 16 (대치동,지하1층)",1.0,127.05045863828998,37.504391345366585
다람지(DARAMZEE),서울특별시 강남구 봉은사로 411 (삼성동),1.0,127.04209320127723,37.51094626794393
홈구장,"서울특별시 강남구 언주로 709 (논현동,지하1층)",1.0,127.03192468174318,37.51671379993015
플러스82(PLUS82),"서울특별시 강남구 도산대로 539, 지하1층 (청담동)",1.0,127.04973502887293,37.525155875783234
릿지(ritzy),"서울특별시 강남구 봉은사로 204, 지하1,2층 (역삼동)",1.0,127.03157547976708,37.50718890694166
트리니티,"서울특별시 강남구 언주로 556, 지하1층 (역삼동)",1.0,127.03722467668965,37.507609548903375
퀄리티,"서울특별시 강남구 도산대로 217 (신사동,지하1층)",1.0,127.02765824752773,37.52083764516956
잼코노래타운 강남점,서울특별시 강남구 강남대로78길 18 (역삼동),1.0,127.02800251226054,37.49502274470837
베이직,"서울특별시 강남구 봉은사로 135 (논현동,지상2층)",1.0,127.02647335032337,37.50626377819684
메이드,"서울특별시 강남구 테헤란로 115 (역삼동,지하1층)",1.0,127.02699689170045,37.49907629665474
어나더,"서울특별시 강남구 강남대로 354 (역삼동,지하1층)",1.0,127.02683553040268,37.494649785102574
크리드 CREED,서울특별시 강남구 선릉로93길 17 (역삼동),1.0,127.04421601881305,37.50494671493169
라라(LaLa),"서울특별시 강남구 선릉로100길 56 (삼성동,지하2층)",1.0,127.04900154252964,37.50669078263912
루루(LULU),"서울특별시 강남구 선릉로100길 56 (삼성동,지하1층)",1.0,127.04900154252964,37.50669078263912
라이언,"서울특별시 강남구 테헤란로69길 16, 지하1층 (삼성동)",1.0,127.04971029822434,37.50694160072927
버닝,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 5층 502호 (마곡동)",1.0,126.83440213559119,37.5601844171637
유앤미,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 5층 502-1호 (마곡동)",1.0,126.83440213559119,37.5601844171637
파티,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 8층 802호 (마곡동)",1.0,126.83440213559119,37.5601844171637
블랙노래빠,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 8층 804호 (마곡동)",1.0,126.83440213559119,37.5601844171637
홀릭,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 8층 802-1호 (마곡동)",1.0,126.83440213559119,37.5601844171637
라이브노래빵,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 5층 503호 (마곡동)",1.0,126.83440213559119,37.5601844171637
퍼펙트 가라오케,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 5층 503-1호 (마곡동)",1.0,126.83440213559119,37.5601844171637
두바이,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 7층 701호 (마곡동)",1.0,126.83440213559119,37.5601844171637
춘자클럽,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 7층 702A호 (마곡동)",1.0,126.83440213559119,37.5601844171637
발리 룸,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 7층 702호 (마곡동)",1.0,126.83440213559119,37.5601844171637
캐스팅,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 8층 803호 (마곡동)",1.0,126.83440213559119,37.5601844171637
소풍노래타운,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 8층 803-1호 (마곡동)",1.0,126.83440213559119,37.5601844171637
허브노래바,"서울특별시 강서구 강서로7길 85, 지하1층 (화곡동)",1.0,126.84010486126137,37.529109425006205
텐션,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 5층 501호 (마곡동)",1.0,126.83440213559119,37.5601844171637
황진이,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 5층 501-1호 (마곡동)",1.0,126.83440213559119,37.5601844171637
뉴코뮤직타운 마곡점,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 지하 1층 104호 (마곡동)",1.0,126.83440213559119,37.5601844171637
루비,"서울특별시 강서구 강서로7길 67, 지하 1층 (화곡동)",1.0,126.84110265748228,37.52919710678114
백악관 스텐드바 아카데미,"서울특별시 관악구 남부순환로 1377 (신림동,지하1층)",1.0,126.90093836213403,37.480178575707086
텐프로,서울특별시 관악구 신림로 322-1 (신림동),1.0,126.92721233259421,37.48316773922617
DJ(디제이)노래바,"서울특별시 관악구 난곡로 302, 지하1층 (신림동)",1.0,126.91201669602948,37.48101549209275
B1노래빠,"서울특별시 관악구 신림로70길 6, 지하1층 (신림동)",1.0,126.92639305228491,37.48753797594049
준코뮤직타운 신림2호점,서울특별시 관악구 신림로59길 14 (신림동),1.0,126.9258827480347,37.48329537165053
프랑스스텐드바,서울특별시 관악구 남부순환로 1597 (신림동),1.0,126.92498281061856,37.48429575267096
올리브,"서울특별시 관악구 신림로 365, 지하1층 (신림동)",1.0,126.9259580344757,37.486843357963856
탈렌트,서울특별시 관악구 봉천로12길 42 (신림동),1.0,126.92686746016581,37.486775920472546
굿데이 라이브,"서울특별시 관악구 남부순환로 2082-29, 지하1층 (남현동)",1.0,126.97772787840992,37.47611938077458
플러팅,서울특별시 관악구 봉천로12길 49 (신림동),1.0,126.92728913442495,37.48645831504804
천사노래밤,서울특별시 관악구 신림로 369 (신림동),1.0,126.92576756467527,37.487222451691395
코코,"서울특별시 관악구 남현1길 68-10, 지층 (남현동)",1.0,126.97820171372597,37.47540973204911
하와이,서울특별시 관악구 남현1길 68-18 (남현동),1.0,126.97827443669253,37.47500758367583
황제 노래빠,"서울특별시 관악구 난곡로66길 8 (신림동,지하1층)",1.0,126.91201741556682,37.482440037103174
킹노래빠,서울특별시 관악구 남부순환로 1481 (신림동),1.0,126.91221580901365,37.48226309940158
남현 JMC(제이엠씨),"서울특별시 관악구 남현1길 58, 지하2층 (남현동)",1.0,126.97765286404037,37.47570432773615
1.2.3.노래노래,"서울특별시 관악구 남부순환로 1471 (신림동,지하1층)",1.0,126.91132192376686,37.48208590175036
찬스노래빠유흥주점,서울특별시 관악구 신림로67길 6 (신림동),1.0,126.9259437420583,37.486258814632755
뉴스타,"서울특별시 관악구 신림로67길 14 (신림동,지하1층)",1.0,126.92564629235399,37.48615340133524
노아(Noa),"서울특별시 강남구 테헤란로4길 15, 지하1층 (역삼동)",1.0,127.0273421571233,37.497394654916434
루트,"서울특별시 강남구 강남대로 320 (역삼동,지하1층)",1.0,127.02806232728491,37.49189058773406
다빈치,"서울특별시 강남구 언주로98길 28 (역삼동,지하1층)",1.0,127.04124290515185,37.50462056580804
캐슬(Castle),"서울특별시 강남구 선릉로92길 6, 지상7층 (삼성동)",1.0,127.04624771135671,37.50522680123615
익스프레스(EXPRESS),"서울특별시 강남구 선릉로92길 6 (삼성동,지상4,5,6층)",1.0,127.04624771135671,37.50522680123615
대행사 탬버린(tambourin),"서울특별시 강남구 테헤란로37길 13-13, 지하1,2층 (역삼동)",1.0,127.03685605870153,37.50269899839296
더크리드 CREED,"서울특별시 강남구 테헤란로33길 11 (역삼동,지하1층)",1.0,127.03632868202493,37.5024867148368
좋은날,"서울특별시 강남구 테헤란로29길 6 (역삼동,지하1층, 지상1,2,3,4층)",1.0,127.03608418034719,37.50203637803843
오렌지,"서울특별시 강남구 테헤란로27길 10, 지상1,2,3,층 (역삼동)",1.0,127.03546888794423,37.50220401396916
"도파민 4,5,6","서울특별시 강남구 선릉로92길 38 (삼성동,지상 4,5,6층)",1.0,127.04893939101366,37.50604356941608
"도파민 7,8","서울특별시 강남구 선릉로92길 38 (삼성동,7~8층)",1.0,127.04893939101366,37.50604356941608
멀리건2,"서울특별시 강남구 언주로 640 (논현동,지하1층)",1.0,127.0329858924233,37.513985645525686
청담나이트클럽,"서울특별시 강남구 영동대로 737 (청담동,신관 지하1층)",1.0,127.0512338770348,37.52389372290785
세븐(SEVEN),"서울특별시 강남구 언주로87길 48 (역삼동,지상 3~5층)",1.0,127.03645212141454,37.50076273274934
나비,"서울특별시 강남구 테헤란로77길 11-10 (삼성동,지하1층)",1.0,127.05072897328834,37.50707950658695
유니콘2,"서울특별시 강남구 테헤란로68길 13 (대치동,지하1,2층)",1.0,127.0496916254887,37.50448977242584
유니콘1,"서울특별시 강남구 테헤란로68길 11 (대치동,지하1층, 지하2층)",1.0,127.04963539074531,37.50460359669884
소나무,"서울특별시 강남구 봉은사로 230, 지하1층 (역삼동, 봉암빌딩)",1.0,127.03463424853362,37.50810966856437
블랙홀,"서울특별시 강남구 강남대로 320 (역삼동,지하2층)",1.0,127.02806232728491,37.49189058773406
마블 가라오케,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 5층 504호 (마곡동)",1.0,126.83440213559119,37.5601844171637
텐프로 노래바,"서울특별시 강서구 곰달래로16길 32, 4층 (화곡동)",1.0,126.83729170003103,37.52870009018581
빅토리 노래바,"서울특별시 강서구 곰달래로16길 32, 3층 (화곡동)",1.0,126.83729170003103,37.52870009018581
궁전노래바,"서울특별시 강서구 곰달래로16길 32, 2층 (화곡동)",1.0,126.83729170003103,37.52870009018581
두바이노래바,"서울특별시 강서구 곰달래로16길 32, 지하 1층 (화곡동)",1.0,126.83729170003103,37.52870009018581
도도(DODO),"서울특별시 강서구 강서로7길 35, 시온빌딩 4층 401호 (화곡동)",1.0,126.8429251603271,37.52935777876925
나인노래바,"서울특별시 강서구 강서로7길 35, 시온빌딩 3층 301호 (화곡동)",1.0,126.8429251603271,37.52935777876925
스타노래바,"서울특별시 강서구 강서로7길 35, 시온빌딩 2층 201호 (화곡동)",1.0,126.8429251603271,37.52935777876925
로마노래바,"서울특별시 강서구 강서로7길 35, 시온빌딩 지하1층 (화곡동)",1.0,126.8429251603271,37.52935777876925
MBC노래바,"서울특별시 강서구 강서로7길 35, 시온빌딩 5층 501호 (화곡동)",1.0,126.8429251603271,37.52935777876925
휴노래바,"서울특별시 강서구 강서로7길 19, 2층 (화곡동)",1.0,126.84381807199563,37.5294724242692
썸노래바,"서울특별시 강서구 곰달래로16길 26, 골든빌딩 2층 (화곡동)",1.0,126.83724362794486,37.528999294177744
제우스노래바,"서울특별시 강서구 곰달래로16길 26, 골든빌딩 3층 (화곡동)",1.0,126.83724362794486,37.528999294177744
콜미노래타운,"서울특별시 강서구 곰달래로16길 26, 골든빌딩 4층 (화곡동)",1.0,126.83724362794486,37.528999294177744
티파니노래바,"서울특별시 강서구 강서로7길 23, 네스트인 지하 1층 01호 (화곡동)",1.0,126.84352436044675,37.529417010081794
궁전노래빠,"서울특별시 구로구 경인로 196 (오류동, 성진빌딩 지하)",1.0,126.84003896728828,37.49536887390446
귀빈노래팡,서울특별시 중구 퇴계로 226 (필동2가),1.0,126.99396594605366,37.56162820479633
요꼬하마비지니스,서울특별시 중구 남대문로1길 26-13 (북창동),1.0,126.97518543762574,37.562348264129994
슈가,서울특별시 중구 마른내로 125 (오장동),1.0,126.99898843140103,37.56471699496786
뉴스타,서울특별시 종로구 율곡로 232 (충신동),1.0,127.00146032089398,37.575705515999836
비너스클럽,,1.0,,
황제,,1.0,,
라이브노래주점,서울특별시 중구 수표로 51 (저동2가),1.0,,
오렌지 노래클럽,서울특별시 중구 수표로2길 29 (충무로3가),1.0,126.98924326621407,37.56229696820756
킹카노래주점,서울특별시 중구 다동길 17 (다동),1.0,126.97742425435307,37.56789915487762
차차차노래터,서울특별시 중구 마른내로 124 (오장동),1.0,126.99889195665192,37.56442450306378
직장인 놀이터,"서울특별시 중구 을지로1길 15 (을지로1가,(4층))",1.0,126.97683656774315,37.566793884043136
맨하탄노래클럽,"서울특별시 영등포구 양평로 77 (양평동4가, 지하1층)",1.0,126.89535962116987,37.53543215802411
썸&썸,"서울특별시 구로구 경인로20가길 5 (오류동, 지하1층)",1.0,126.84122235759533,37.49545964659279
노블레스,"서울특별시 종로구 종로 253-1, 지상2층 (종로5가)",1.0,127.00315024010783,37.57137493198681
마블,"서울특별시 종로구 종로 253-1, 1층 (종로5가)",1.0,127.00315024010783,37.57137493198681
와우노래팡,"서울특별시 종로구 종로31길 22, 지하1층 (연지동)",1.0,126.99692133864913,37.571923721540166
팡팡노래짱,"서울특별시 중구 마른내로 58-1 (인현동1가,(지하1층))",1.0,126.99145104493897,37.5641515093904
신세계,"서울특별시 중구 충무로2길 27, 지하1층 (충무로4가)",1.0,126.99182602975885,37.56253151508401
터미널관광나이트,"서울특별시 영등포구 영중로8길 6 (영등포동3가, 지하1~2층)",1.0,126.90344919930455,37.51830534986536
여명,서울특별시 영등포구 여의대방로 383 (여의도동),1.0,126.92856623417192,37.51937874492577
퀸,서울특별시 중구 명동길 89-2 (저동1가),1.0,,
헐리우드,"서울특별시 중구 세종대로 66-11, 3층,4층 (북창동)",1.0,126.9742585144878,37.56221314439068
비 더블유(B.W),"서울특별시 중구 다동길 33, 지하1층 (다동)",1.0,126.97825669912855,37.56800581385311
오페라노래팡주점,"서울특별시 중구 퇴계로 38 (남창동,지하1층)",1.0,126.97428742906733,37.55753219682264
갈채,"서울특별시 중구 충무로 47, 지하1층 (을지로3가)",1.0,126.98962984528897,37.56546752494603
귀빈,서울특별시 중구 청계천로 106 (수표동),1.0,,
Bugs,서울특별시 중구 서소문로 128-3 (서소문동),1.0,126.97266821564543,37.56331021869152
파니노래팡,"서울특별시 중구 남대문로5길 47, 지하1층 (북창동)",1.0,126.97576655069446,37.56340772865388
놀이터,"서울특별시 중구 세종대로14길 6-3 (북창동,지상 2~3층)",1.0,126.97425494874625,37.56278027034789
뉴리멤버,서울특별시 중구 퇴계로37길 22 (충무로4가),1.0,126.99082337211613,37.56219323995809
장미,서울특별시 중구 퇴계로83길 22-10 (황학동),1.0,127.01609652788197,37.566565519847664
못잊어,,1.0,127.01789930658242,37.566281109967875
충무노래크럽,,1.0,126.98899370928265,37.5615709113508
별궁노래바,서울특별시 구로구 경인로 198 (오류동),1.0,126.84023338333887,37.495490351190725
궁전,"서울특별시 중구 충무로7길 19 (을지로3가,(지하1층))",1.0,126.98865987968848,37.56567113272912
체스,서울특별시 중구 무교로 17-25 (태평로1가),1.0,126.97566118218552,37.56742858136688
또또와,서울특별시 중구 수표로 43 (저동2가),1.0,126.9868714987011,37.56505398215535
국민 노래밤,서울특별시 중구 서소문로 136 (태평로2가),1.0,126.97323561514294,37.56351659821426
궁,서울특별시 중구 퇴계로 386-1 (신당동),1.0,127.01152687883406,37.56495850377296
킹카,서울특별시 중구 수표로 52-1 (을지로3가),1.0,126.98710126649782,37.565869102131515
샤넬노래밤,서울특별시 중구 을지로20길 10-4 (을지로4가),1.0,126.99224320480617,37.56606639913844
퇴근길,"서울특별시 중구 청파로 437-1 (중림동,지하1층)",1.0,126.9661269290086,37.55868059804222
모델비지니스클럽,서울특별시 중구 충무로2길 20 (충무로4가),1.0,126.9913399397885,37.5623808694707
돔보,서울특별시 중구 삼일대로4길 14 (충무로2가),1.0,126.98710933778318,37.5618723238323
여우노래바,"서울특별시 금천구 독산로 364 (독산동,지하1층   (독산동길 3))",1.0,126.9012004452626,37.4793484530659
써니,"서울특별시 중구 수표로2길 7 (충무로3가,(지하1층))",1.0,126.98802311903879,37.56220260439135
황제노래,"서울특별시 중구 남대문시장길 73-3 (회현동1가,(지하1층))",1.0,126.97709768233588,37.560992434338424
꽃노래,"서울특별시 중구 마른내로6길 37, 2층 (충무로4가)",1.0,126.99240719544451,37.562499218478024
블링블링2,"서울특별시 중구 남대문로1길 36 (북창동,(2층))",1.0,126.97458955884451,37.56271844714476
환영노래터,"서울특별시 중구 을지로40길 18 (광희동1가,(지하1층))",1.0,127.00134826027542,37.5659669129799
성동차차차,서울특별시 중구 퇴계로 417 (흥인동),1.0,127.01491968446254,37.56590821348665
오렌지노래방주점,"서울특별시 중구 남대문로9길 12 (다동,지하1층)",1.0,126.97887075583185,37.56688494892065
천지호텔나이트캬바레,서울특별시 중구 을지로38길 20 (을지로5가),1.0,127.00045574140864,37.565884296057796
텐텐 노래타운 (TEN TEN),"서울특별시 종로구 새문안로 87 (신문로1가,지하1층)",1.0,126.97136692040608,37.57041957068098
벤틀리,서울특별시 종로구 종로41길 20 (종로6가),1.0,127.0038967936102,37.57221825339178
왕과비노래클럽,"서울특별시 종로구 통일로 156-1 (교남동,지하1층)",1.0,126.96180141382415,37.56819453865006
킹,서울특별시 종로구 종로40가길 28 (종로5가),1.0,127.00228464984136,37.57043894484131
발리,"서울특별시 종로구 종로66길 15 (숭인동,지하1층)",1.0,127.01912591138348,37.57413724598617
여우비,"서울특별시 종로구 돈화문로5가길 19 (돈의동,지하1층)",1.0,126.98855209455104,37.571645844292966
멤피스,"서울특별시 동대문구 장한로 92, 7층 (장안동)",1.0,127.06701631989331,37.56887562886189
팝콘,서울특별시 영등포구 영중로8길 17 (영등포동3가),1.0,126.90465066359707,37.51838537482095
스카이노래,"서울특별시 중구 마른내로 155-1 (광희동1가,(지하1층))",1.0,127.00255576978654,37.56485962846775
돌풍,서울특별시 강동구 양재대로109길 7 (길동),1.0,127.13581976401136,37.535947894866595
여우(FOX),서울특별시 동작구 상도로 105 (상도동),1.0,126.92906994952676,37.50076861734841
야화7080,"서울특별시 강동구 천호대로 1135 (길동,3층302호)",1.0,127.13492713757392,37.53470866900233
궁노래짱,"서울특별시 중구 창경궁로8길 2-1 (주교동, 2층)",1.0,126.9953902210779,37.56842025251579
주식회사 클럽밤사,"서울특별시 강서구 화곡로 330, 지하 1층 (화곡동, 6동 삼보프라자)",1.0,126.84829379832227,37.553252933566235
K2,서울특별시 동작구 동작대로 103 (사당동),1.0,126.97882718424692,37.48579659809764
갈무리라이브,"서울특별시 은평구 통일로 722 (불광동,(2층))",1.0,126.92763230649408,37.61017133380694
여우,서울특별시 관악구 신림로 387 (신림동),1.0,126.92516257448295,37.48864298872555
올레노래밤,"서울특별시 은평구 통일로 720 (불광동,(지하1층))",1.0,126.92770492499733,37.610086968848165
대박노래밤,서울특별시 은평구 통일로 718 (불광동),1.0,126.92777781328004,37.61000279529315
토마토 노래팡,"서울특별시 은평구 통일로 714 (불광동, 지층)",1.0,126.92799346928138,37.60975481828049
파티노래밤,"서울특별시 은평구 통일로 697 (녹번동,지하1층)",1.0,126.928851414817,37.60808984410171
킹노래팡,서울특별시 은평구 진흥로 167 (대조동),1.0,126.9253966707199,37.60882562752621
논개,서울특별시 관악구 신림로 381 (신림동),1.0,126.92534735683466,37.48816919372526
New 올리브,"서울특별시 관악구 신림로 365, 지하1층 (신림동)",1.0,126.9259580344757,37.486843357963856
플랙스(FLEX),"서울특별시 관악구 남부순환로 1594-1, 지하1층 (신림동)",1.0,126.92496811265414,37.48378198211278
유정노래광장,"서울특별시 관악구 난곡로65길 2 (신림동,지상2층)",1.0,126.91110606388014,37.48251555480137
파파,"서울특별시 관악구 남현1길 68-10, 지하1층 (남현동)",1.0,126.97820171372597,37.47540973204911
#(샵),"서울특별시 관악구 신림로 329 (신림동,지상3층)",1.0,126.92653267181423,37.483657960059745
초이스,"서울특별시 관악구 신림로 365, 2층호 (신림동)",1.0,126.9259580344757,37.486843357963856
엔에스,서울특별시 중구 남대문로1길 26 (북창동),1.0,126.97464822219204,37.562200334988134
황제노래터유흥주점,서울특별시 중구 남대문로 16 (남대문로4가),1.0,126.9746436092267,37.56070878330166
도레미노래광장,서울특별시 중구 퇴계로41길 13 (충무로4가),1.0,126.99271267521395,37.562415762505594
머무는곳,"서울특별시 중구 충무로2길 34-1 (충무로4가,외1(지상2층))",1.0,126.99211630698333,37.56224133415655
퇴근길노래주점짱,서울특별시 중구 을지로14길 27 (초동),1.0,126.98938230060699,37.565033338157534
아이비노래클럽,"서울특별시 중구 난계로11길 6 (황학동,지상 2층)",1.0,127.02028736509442,37.5659457758769
킹덤노래타운,"서울특별시 중구 퇴계로 423-2 (황학동, 지하1층)",1.0,127.01602820586513,37.56586027040426
쌕쌕,서울특별시 동작구 동작대로 39 (사당동),1.0,126.97860296927736,37.47994632023922
앵콜,서울특별시 중구 을지로44길 19 (광희동1가),1.0,127.00369586453243,37.56518258536844
라플린,"서울특별시 중구 퇴계로 398 (무학동, 지하1층)",1.0,127.01289950635255,37.565045130790516
명성노래짱,"서울특별시 중구 퇴계로 439-4 (황학동,지하1층)",1.0,127.01798924204631,37.565932355479966
와 노래클럽,"서울특별시 중구 충무로2길 29 (충무로4가,지하1층)",1.0,126.99202796279704,37.56252583339012
벤츠,"서울특별시 중구 다동길 33, 4층 (다동)",1.0,126.97825669912855,37.56800581385311
달맞이 노래바,,1.0,,
킹,"서울특별시 강서구 마곡중앙6로 89, 지하 1층 103호 (마곡동, 가양 1동 뉴골든타워)",1.0,126.83440213559119,37.5601844171637
포지션,"서울특별시 중구 퇴계로 213, 지하1층 (충무로4가)",1.0,126.99260194813922,37.561883152628695
빌리언(Billion),"서울특별시 종로구 종로39길 31, 동광빌딩 2층 (효제동)",1.0,127.00227870174017,37.57213406274969
썸,"서울특별시 중구 수표로 20-1 (충무로3가,지하1층)",1.0,126.98759944055433,37.563045220947515
여명주점,"서울특별시 중구 마른내로 163 (광희동1가,2층)",1.0,127.00329971443477,37.56466795699474
바니,"서울특별시 중구 충무로2길 41, 2층 (충무로4가)",1.0,126.99256109595628,37.562453513723476
토마토,"서울특별시 중구 서소문로 128-3 (서소문동,(3층))",1.0,126.97266821564543,37.56331021869152
은하노래광장주점,"서울특별시 중구 퇴계로87길 15-12 (황학동,(2층))",1.0,127.01762313839538,37.56625343668872
벅스,,1.0,126.9916496511373,37.56253113067977
18번가 가요리믹스,"서울특별시 종로구 삼일대로17길 39, 지하 1층 (관철동)",1.0,126.98245482987114,37.56891069751275
오렌지바,서울특별시 종로구 종로 65 (종로2가),1.0,126.98174305966566,37.57048814751726
